usage_id,account_id,feature,usage_month,times_used
U0000631,A00041,Export Data,2024-08,21
U0000632,A00041,Team Collaboration,2024-09,8
U0000633,A00041,Dashboard,2024-09,68
U0000634,A00041,Integrations,2024-09,18
U0000635,A00041,Single Sign-On,2024-09,33
U0000636,A00041,API Access,2024-09,12
U0000637,A00041,Export Data,2024-09,34
U0000638,A00041,Team Collaboration,2024-10,31
U0000639,A00041,Dashboard,2024-10,81
U0000640,A00041,Integrations,2024-10,3
U0000641,A00041,Single Sign-On,2024-10,50
U0000642,A00041,API Access,2024-10,3
U0000643,A00041,Export Data,2024-10,22
U0000644,A00041,Team Collaboration,2024-11,40
U0000645,A00041,Dashboard,2024-11,53
U0000646,A00041,Integrations,2024-11,10
U0000647,A00041,Single Sign-On,2024-11,49
U0000648,A00041,API Access,2024-11,19
U0000649,A00041,Export Data,2024-11,32
U0000650,A00041,Team Collaboration,2024-12,12
U0000651,A00041,Dashboard,2024-12,14
U0000652,A00041,Integrations,2024-12,16
U0000653,A00041,Single Sign-On,2024-12,30
U0000654,A00041,API Access,2024-12,9
U0000655,A00041,Export Data,2024-12,24
U0000656,A00042,Team Collaboration,2023-04,40
U0000657,A00043,API Access,2024-01,23
U0000658,A00043,Single Sign-On,2024-01,17
U0000659,A00043,API Access,2024-02,9
U0000660,A00043,Single Sign-On,2024-02,49
U0000661,A00044,API Access,2023-06,29
U0000662,A00044,Integrations,2023-06,25
U0000663,A00044,API Access,2023-07,11
U0000664,A00044,Integrations,2023-07,17
U0000665,A00045,Dashboard,2023-04,91
U0000666,A00045,Automations,2023-04,38
U0000667,A00045,Dashboard,2023-05,25
U0000668,A00045,Automations,2023-05,38
U0000669,A00046,Integrations,2023-03,1
U0000670,A00046,Single Sign-On,2023-03,43
U0000671,A00046,Reports,2023-03,61
U0000672,A00046,API Access,2023-03,27
U0000673,A00046,Automations,2023-03,18
U0000674,A00046,Dashboard,2023-03,27
U0000675,A00046,Custom Workflows,2023-03,7
U0000676,A00046,Export Data,2023-03,13
U0000677,A00046,Advanced Analytics,2023-03,36
U0000678,A00046,Team Collaboration,2023-03,11
U0000679,A00046,Integrations,2023-04,25
U0000680,A00046,Single Sign-On,2023-04,31
U0000681,A00046,Reports,2023-04,94
U0000682,A00046,API Access,2023-04,12
U0000683,A00046,Automations,2023-04,43
U0000684,A00046,Dashboard,2023-04,65
U0000685,A00046,Custom Workflows,2023-04,13
U0000686,A00046,Export Data,2023-04,39
U0000687,A00046,Advanced Analytics,2023-04,28
U0000688,A00046,Team Collaboration,2023-04,47
U0000689,A00046,Integrations,2023-05,30
U0000690,A00046,Single Sign-On,2023-05,29
U0000691,A00046,Reports,2023-05,52
U0000692,A00046,API Access,2023-05,22
U0000693,A00046,Automations,2023-05,21
U0000694,A00046,Dashboard,2023-05,19
U0000695,A00046,Custom Workflows,2023-05,20
U0000696,A00046,Export Data,2023-05,10
U0000697,A00046,Advanced Analytics,2023-05,39
U0000698,A00046,Team Collaboration,2023-05,50
U0000699,A00046,Integrations,2023-06,4
U0000700,A00046,Single Sign-On,2023-06,6
U0000701,A00046,Reports,2023-06,63
U0000702,A00046,API Access,2023-06,17
U0000703,A00046,Automations,2023-06,38
U0000704,A00046,Dashboard,2023-06,10
U0000705,A00046,Custom Workflows,2023-06,28
U0000706,A00046,Export Data,2023-06,4
U0000707,A00046,Advanced Analytics,2023-06,31
U0000708,A00046,Team Collaboration,2023-06,25
U0000709,A00046,Integrations,2023-07,6
U0000710,A00046,Single Sign-On,2023-07,39
U0000711,A00046,Reports,2023-07,57
U0000712,A00046,API Access,2023-07,24
U0000713,A00046,Automations,2023-07,11
U0000714,A00046,Dashboard,2023-07,96
U0000715,A00046,Custom Workflows,2023-07,20
U0000716,A00046,Export Data,2023-07,18
U0000717,A00046,Advanced Analytics,2023-07,27
U0000718,A00046,Team Collaboration,2023-07,46
U0000719,A00046,Integrations,2023-08,20
U0000720,A00046,Single Sign-On,2023-08,6
U0000721,A00046,Reports,2023-08,66
U0000722,A00046,API Access,2023-08,29
U0000723,A00046,Automations,2023-08,19
U0000724,A00046,Dashboard,2023-08,58
U0000725,A00046,Custom Workflows,2023-08,40
U0000726,A00046,Export Data,2023-08,48
U0000727,A00046,Advanced Analytics,2023-08,20
U0000728,A00046,Team Collaboration,2023-08,25
U0000729,A00046,Integrations,2023-09,10
U0000730,A00046,Single Sign-On,2023-09,26
U0000731,A00046,Reports,2023-09,60
U0000732,A00046,API Access,2023-09,19
U0000733,A00046,Automations,2023-09,30
U0000734,A00046,Dashboard,2023-09,81
U0000735,A00046,Custom Workflows,2023-09,44
U0000736,A00046,Export Data,2023-09,40
U0000737,A00046,Advanced Analytics,2023-09,36
U0000738,A00046,Team Collaboration,2023-09,37
U0000739,A00047,Export Data,2023-02,9
U0000740,A00047,Integrations,2023-02,8
U0000741,A00047,Automations,2023-02,16
U0000742,A00047,Custom Workflows,2023-02,48
U0000743,A00047,Single Sign-On,2023-02,31
U0000744,A00047,Dashboard,2023-02,17
U0000745,A00047,API Access,2023-02,29
U0000746,A00047,Advanced Analytics,2023-02,18
U0000747,A00047,Reports,2023-02,35
U0000748,A00047,Team Collaboration,2023-02,28
U0000749,A00047,Export Data,2023-03,30
U0000750,A00047,Integrations,2023-03,18
U0000751,A00047,Automations,2023-03,45
U0000752,A00047,Custom Workflows,2023-03,16
U0000753,A00047,Single Sign-On,2023-03,28
U0000754,A00047,Dashboard,2023-03,98
U0000755,A00047,API Access,2023-03,2
U0000756,A00047,Advanced Analytics,2023-03,28
U0000757,A00047,Reports,2023-03,18
U0000758,A00047,Team Collaboration,2023-03,10
U0000759,A00047,Export Data,2023-04,27
U0000760,A00047,Integrations,2023-04,29
U0000761,A00047,Automations,2023-04,5
U0000762,A00047,Custom Workflows,2023-04,45
U0000763,A00047,Single Sign-On,2023-04,4
U0000764,A00047,Dashboard,2023-04,10
U0000765,A00047,API Access,2023-04,10
U0000766,A00047,Advanced Analytics,2023-04,34
U0000767,A00047,Reports,2023-04,42
U0000768,A00047,Team Collaboration,2023-04,6
U0000769,A00047,Export Data,2023-05,21
U0000770,A00047,Integrations,2023-05,19
U0000771,A00047,Automations,2023-05,20
U0000772,A00047,Custom Workflows,2023-05,37
U0000773,A00047,Single Sign-On,2023-05,7
U0000774,A00047,Dashboard,2023-05,50
U0000775,A00047,API Access,2023-05,19
U0000776,A00047,Advanced Analytics,2023-05,45
U0000777,A00047,Reports,2023-05,21
U0000778,A00047,Team Collaboration,2023-05,11
U0000779,A00047,Export Data,2023-06,43
U0000780,A00047,Integrations,2023-06,13
U0000781,A00047,Automations,2023-06,14
U0000782,A00047,Custom Workflows,2023-06,41
U0000783,A00047,Single Sign-On,2023-06,46
U0000784,A00047,Dashboard,2023-06,92
U0000785,A00047,API Access,2023-06,1
U0000786,A00047,Advanced Analytics,2023-06,14
U0000787,A00047,Reports,2023-06,22
U0000788,A00047,Team Collaboration,2023-06,43
U0000789,A00047,Export Data,2023-07,47
U0000790,A00047,Integrations,2023-07,24
U0000791,A00047,Automations,2023-07,31
U0000792,A00047,Custom Workflows,2023-07,40
U0000793,A00047,Single Sign-On,2023-07,13
U0000794,A00047,Dashboard,2023-07,51
U0000795,A00047,API Access,2023-07,17
U0000796,A00047,Advanced Analytics,2023-07,4
U0000797,A00047,Reports,2023-07,63
U0000798,A00047,Team Collaboration,2023-07,29
U0000799,A00048,Export Data,2024-06,3
U0000800,A00049,Custom Workflows,2024-11,28
U0000801,A00049,Reports,2024-11,48
U0000802,A00049,API Access,2024-11,3
U0000803,A00049,Custom Workflows,2024-12,18
U0000804,A00049,Reports,2024-12,57
U0000805,A00049,API Access,2024-12,13
U0000806,A00050,Dashboard,2024-09,71
U0000807,A00050,Dashboard,2024-10,41
U0000808,A00051,Team Collaboration,2023-06,20
U0000809,A00051,Custom Workflows,2023-06,4
U0000810,A00051,Export Data,2023-06,36
U0000811,A00051,Automations,2023-06,28
U0000812,A00051,Reports,2023-06,89
U0000813,A00051,Team Collaboration,2023-07,46
U0000814,A00051,Custom Workflows,2023-07,42
U0000815,A00051,Export Data,2023-07,46
U0000816,A00051,Automations,2023-07,16
U0000817,A00051,Reports,2023-07,65
U0000818,A00051,Team Collaboration,2023-08,42
U0000819,A00051,Custom Workflows,2023-08,27
U0000820,A00051,Export Data,2023-08,18
U0000821,A00051,Automations,2023-08,39
U0000822,A00051,Reports,2023-08,91
U0000823,A00051,Team Collaboration,2023-09,46
U0000824,A00051,Custom Workflows,2023-09,21
U0000825,A00051,Export Data,2023-09,25
U0000826,A00051,Automations,2023-09,33
U0000827,A00051,Reports,2023-09,78
U0000828,A00051,Team Collaboration,2023-10,6
U0000829,A00051,Custom Workflows,2023-10,35
U0000830,A00051,Export Data,2023-10,13
U0000831,A00051,Automations,2023-10,13
U0000832,A00051,Reports,2023-10,23
U0000833,A00051,Team Collaboration,2023-11,5
U0000834,A00051,Custom Workflows,2023-11,15
U0000835,A00051,Export Data,2023-11,22
U0000836,A00051,Automations,2023-11,28
U0000837,A00051,Reports,2023-11,89
U0000838,A00051,Team Collaboration,2023-12,37
U0000839,A00051,Custom Workflows,2023-12,20
U0000840,A00051,Export Data,2023-12,39
U0000841,A00051,Automations,2023-12,18
U0000842,A00051,Reports,2023-12,16
U0000843,A00051,Team Collaboration,2024-01,18
U0000844,A00051,Custom Workflows,2024-01,49
U0000845,A00051,Export Data,2024-01,36
U0000846,A00051,Automations,2024-01,31
U0000847,A00051,Reports,2024-01,93
U0000848,A00052,Single Sign-On,2023-06,39
U0000849,A00052,Single Sign-On,2023-07,22
U0000850,A00052,Single Sign-On,2023-08,38
U0000851,A00053,Advanced Analytics,2023-10,48
U0000852,A00053,Advanced Analytics,2023-11,26
U0000853,A00054,Single Sign-On,2023-03,44
U0000854,A00054,Dashboard,2023-03,77
U0000855,A00054,Export Data,2023-03,10
U0000856,A00055,Advanced Analytics,2023-11,5
U0000857,A00055,API Access,2023-11,23
U0000858,A00056,Dashboard,2023-02,95
U0000859,A00056,API Access,2023-02,21
U0000860,A00056,Custom Workflows,2023-02,36
U0000861,A00056,Dashboard,2023-03,61
U0000862,A00056,API Access,2023-03,28
U0000863,A00056,Custom Workflows,2023-03,45
U0000864,A00056,Dashboard,2023-04,70
U0000865,A00056,API Access,2023-04,23
U0000866,A00056,Custom Workflows,2023-04,49
U0000867,A00057,Integrations,2024-12,24
U0000868,A00057,Advanced Analytics,2024-12,48
U0000869,A00058,Automations,2024-03,40
U0000870,A00058,Automations,2024-04,34
U0000871,A00059,Export Data,2023-02,14
U0000872,A00059,Export Data,2023-03,10
U0000873,A00060,Integrations,2024-08,18
U0000874,A00060,Integrations,2024-09,10
U0000875,A00060,Integrations,2024-10,18
U0000876,A00061,Single Sign-On,2023-01,8
U0000877,A00061,Dashboard,2023-01,100
U0000878,A00061,Single Sign-On,2023-03,34
U0000879,A00061,Dashboard,2023-03,12
U0000880,A00061,Single Sign-On,2023-03,35
U0000881,A00061,Dashboard,2023-03,24
U0000882,A00062,Custom Workflows,2023-07,20
U0000883,A00062,Advanced Analytics,2023-07,14
U0000884,A00062,Custom Workflows,2023-08,27
U0000885,A00062,Advanced Analytics,2023-08,17
U0000886,A00063,API Access,2023-09,6
U0000887,A00063,Export Data,2023-09,45
U0000888,A00063,Automations,2023-09,47
U0000889,A00063,Dashboard,2023-09,90
U0000890,A00063,Reports,2023-09,76
U0000891,A00063,Team Collaboration,2023-09,44
U0000892,A00063,Integrations,2023-09,24
U0000893,A00063,API Access,2023-10,30
U0000894,A00063,Export Data,2023-10,6
U0000895,A00063,Automations,2023-10,28
U0000896,A00063,Dashboard,2023-10,76
U0000897,A00063,Reports,2023-10,89
U0000898,A00063,Team Collaboration,2023-10,19
U0000899,A00063,Integrations,2023-10,19
U0000900,A00063,API Access,2023-11,18
U0000901,A00063,Export Data,2023-11,5
U0000902,A00063,Automations,2023-11,36
U0000903,A00063,Dashboard,2023-11,39
U0000904,A00063,Reports,2023-11,33
U0000905,A00063,Team Collaboration,2023-11,32
U0000906,A00063,Integrations,2023-11,23
U0000907,A00063,API Access,2023-12,15
U0000908,A00063,Export Data,2023-12,9
U0000909,A00063,Automations,2023-12,9
U0000910,A00063,Dashboard,2023-12,36
U0000911,A00063,Reports,2023-12,15
U0000912,A00063,Team Collaboration,2023-12,44
U0000913,A00063,Integrations,2023-12,10
U0000914,A00063,API Access,2024-01,22
U0000915,A00063,Export Data,2024-01,37
U0000916,A00063,Automations,2024-01,49
U0000917,A00063,Dashboard,2024-01,88
U0000918,A00063,Reports,2024-01,28
U0000919,A00063,Team Collaboration,2024-01,21
U0000920,A00063,Integrations,2024-01,10
U0000921,A00063,API Access,2024-02,18
U0000922,A00063,Export Data,2024-02,33
U0000923,A00063,Automations,2024-02,37
U0000924,A00063,Dashboard,2024-02,76
U0000925,A00063,Reports,2024-02,36
U0000926,A00063,Team Collaboration,2024-02,33
U0000927,A00063,Integrations,2024-02,12
U0000928,A00063,API Access,2024-03,4
U0000929,A00063,Export Data,2024-03,6
U0000930,A00063,Automations,2024-03,35
U0000931,A00063,Dashboard,2024-03,72
U0000932,A00063,Reports,2024-03,61
U0000933,A00063,Team Collaboration,2024-03,40
U0000934,A00063,Integrations,2024-03,8
U0000935,A00063,API Access,2024-04,7
U0000936,A00063,Export Data,2024-04,46
U0000937,A00063,Automations,2024-04,15
U0000938,A00063,Dashboard,2024-04,76
U0000939,A00063,Reports,2024-04,44
U0000940,A00063,Team Collaboration,2024-04,9
U0000941,A00063,Integrations,2024-04,20
U0000942,A00063,API Access,2024-05,24
U0000943,A00063,Export Data,2024-05,38
U0000944,A00063,Automations,2024-05,47
U0000945,A00063,Dashboard,2024-05,47
U0000946,A00063,Reports,2024-05,37
U0000947,A00063,Team Collaboration,2024-05,29
U0000948,A00063,Integrations,2024-05,3
U0000949,A00063,API Access,2024-06,3
U0000950,A00063,Export Data,2024-06,32
U0000951,A00063,Automations,2024-06,47
U0000952,A00063,Dashboard,2024-06,51
U0000953,A00063,Reports,2024-06,32
U0000954,A00063,Team Collaboration,2024-06,49
U0000955,A00063,Integrations,2024-06,19
U0000956,A00064,Dashboard,2024-04,68
U0000957,A00064,Export Data,2024-04,38
U0000958,A00064,Dashboard,2024-05,74
U0000959,A00064,Export Data,2024-05,9
U0000960,A00065,Automations,2023-05,50
U0000961,A00065,Automations,2023-06,45
U0000962,A00065,Automations,2023-07,46
U0000963,A00066,Dashboard,2023-06,97
U0000964,A00066,Reports,2023-06,87
U0000965,A00066,Single Sign-On,2023-06,14
U0000966,A00066,Automations,2023-06,4
U0000967,A00066,Advanced Analytics,2023-06,17
U0000968,A00066,Team Collaboration,2023-06,42
U0000969,A00066,Integrations,2023-06,19
U0000970,A00066,Export Data,2023-06,38
U0000971,A00066,API Access,2023-06,15
U0000972,A00066,Custom Workflows,2023-06,24
U0000973,A00066,Dashboard,2023-07,40
U0000974,A00066,Reports,2023-07,22
U0000975,A00066,Single Sign-On,2023-07,40
U0000976,A00066,Automations,2023-07,30
U0000977,A00066,Advanced Analytics,2023-07,31
U0000978,A00066,Team Collaboration,2023-07,13
U0000979,A00066,Integrations,2023-07,11
U0000980,A00066,Export Data,2023-07,40
U0000981,A00066,API Access,2023-07,7
U0000982,A00066,Custom Workflows,2023-07,6
U0000983,A00066,Dashboard,2023-08,83
U0000984,A00066,Reports,2023-08,43
U0000985,A00066,Single Sign-On,2023-08,32
U0000986,A00066,Automations,2023-08,29
U0000987,A00066,Advanced Analytics,2023-08,29
U0000988,A00066,Team Collaboration,2023-08,49
U0000989,A00066,Integrations,2023-08,4
U0000990,A00066,Export Data,2023-08,37
U0000991,A00066,API Access,2023-08,17
U0000992,A00066,Custom Workflows,2023-08,17
U0000993,A00067,Team Collaboration,2023-06,19
U0000994,A00067,Custom Workflows,2023-06,14
U0000995,A00067,Advanced Analytics,2023-06,40
U0000996,A00067,Integrations,2023-06,20
U0000997,A00067,API Access,2023-06,26
U0000998,A00067,Dashboard,2023-06,24
U0000999,A00067,Export Data,2023-06,34
U0001000,A00067,Single Sign-On,2023-06,34
U0001001,A00067,Team Collaboration,2023-07,34
U0001002,A00067,Custom Workflows,2023-07,17
U0001003,A00067,Advanced Analytics,2023-07,18
U0001004,A00067,Integrations,2023-07,5
U0001005,A00067,API Access,2023-07,29
U0001006,A00067,Dashboard,2023-07,24
U0001007,A00067,Export Data,2023-07,27
U0001008,A00067,Single Sign-On,2023-07,34
U0001009,A00067,Team Collaboration,2023-08,40
U0001010,A00067,Custom Workflows,2023-08,12
U0001011,A00067,Advanced Analytics,2023-08,34
U0001012,A00067,Integrations,2023-08,10
U0001013,A00067,API Access,2023-08,20
U0001014,A00067,Dashboard,2023-08,77
U0001015,A00067,Export Data,2023-08,32
U0001016,A00067,Single Sign-On,2023-08,41
U0001017,A00067,Team Collaboration,2023-09,22
U0001018,A00067,Custom Workflows,2023-09,46
U0001019,A00067,Advanced Analytics,2023-09,34
U0001020,A00067,Integrations,2023-09,5
U0001021,A00067,API Access,2023-09,15
U0001022,A00067,Dashboard,2023-09,13
U0001023,A00067,Export Data,2023-09,4
U0001024,A00067,Single Sign-On,2023-09,6
U0001025,A00067,Team Collaboration,2023-10,25
U0001026,A00067,Custom Workflows,2023-10,5
U0001027,A00067,Advanced Analytics,2023-10,14
U0001028,A00067,Integrations,2023-10,20
U0001029,A00067,API Access,2023-10,2
U0001030,A00067,Dashboard,2023-10,42
U0001031,A00067,Export Data,2023-10,26
U0001032,A00067,Single Sign-On,2023-10,12
U0001033,A00067,Team Collaboration,2023-11,3
U0001034,A00067,Custom Workflows,2023-11,20
U0001035,A00067,Advanced Analytics,2023-11,11
U0001036,A00067,Integrations,2023-11,7
U0001037,A00067,API Access,2023-11,16
U0001038,A00067,Dashboard,2023-11,38
U0001039,A00067,Export Data,2023-11,42
U0001040,A00067,Single Sign-On,2023-11,14
U0001041,A00067,Team Collaboration,2023-12,8
U0001042,A00067,Custom Workflows,2023-12,16
U0001043,A00067,Advanced Analytics,2023-12,17
U0001044,A00067,Integrations,2023-12,28
U0001045,A00067,API Access,2023-12,13
U0001046,A00067,Dashboard,2023-12,59
U0001047,A00067,Export Data,2023-12,13
U0001048,A00067,Single Sign-On,2023-12,19
U0001049,A00067,Team Collaboration,2024-01,32
U0001050,A00067,Custom Workflows,2024-01,38
U0001051,A00067,Advanced Analytics,2024-01,16
U0001052,A00067,Integrations,2024-01,27
U0001053,A00067,API Access,2024-01,23
U0001054,A00067,Dashboard,2024-01,60
U0001055,A00067,Export Data,2024-01,39
U0001056,A00067,Single Sign-On,2024-01,24
U0001057,A00067,Team Collaboration,2024-02,24
U0001058,A00067,Custom Workflows,2024-02,3
U0001059,A00067,Advanced Analytics,2024-02,39
U0001060,A00067,Integrations,2024-02,16
U0001061,A00067,API Access,2024-02,17
U0001062,A00067,Dashboard,2024-02,96
U0001063,A00067,Export Data,2024-02,36
U0001064,A00067,Single Sign-On,2024-02,43
U0001065,A00067,Team Collaboration,2024-03,19
U0001066,A00067,Custom Workflows,2024-03,41
U0001067,A00067,Advanced Analytics,2024-03,48
U0001068,A00067,Integrations,2024-03,16
U0001069,A00067,API Access,2024-03,19
U0001070,A00067,Dashboard,2024-03,14
U0001071,A00067,Export Data,2024-03,39
U0001072,A00067,Single Sign-On,2024-03,20
U0001073,A00067,Team Collaboration,2024-04,38
U0001074,A00067,Custom Workflows,2024-04,33
U0001075,A00067,Advanced Analytics,2024-04,25
U0001076,A00067,Integrations,2024-04,9
U0001077,A00067,API Access,2024-04,13
U0001078,A00067,Dashboard,2024-04,39
U0001079,A00067,Export Data,2024-04,23
U0001080,A00067,Single Sign-On,2024-04,42
U0001081,A00067,Team Collaboration,2024-05,27
U0001082,A00067,Custom Workflows,2024-05,32
U0001083,A00067,Advanced Analytics,2024-05,17
U0001084,A00067,Integrations,2024-05,26
U0001085,A00067,API Access,2024-05,11
U0001086,A00067,Dashboard,2024-05,81
