event_id,account_id,event_type,event_date
E0000602,A00178,Invited Team Member,2024-10-14
E0000603,A00179,Signed Up,2024-10-03
E0000604,A00179,Completed Onboarding,2024-10-08
E0000605,A00179,Connected Integration,2024-12-23
E0000606,A00180,Signed Up,2024-04-09
E0000607,A00180,Completed Onboarding,2024-04-13
E0000608,A00180,Upgraded Plan,2024-05-07
E0000609,A00181,Signed Up,2023-05-14
E0000610,A00181,Invited Team Member,2023-07-07
E0000611,A00181,Enabled Automation,2023-05-19
E0000612,A00182,Signed Up,2024-05-04
E0000613,A00182,Completed Onboarding,2024-05-07
E0000614,A00183,Signed Up,2023-03-11
E0000615,A00183,Completed Onboarding,2023-03-15
E0000616,A00184,Signed Up,2024-06-24
E0000617,A00184,Completed Onboarding,2024-06-28
E0000618,A00184,Enabled Automation,2024-07-08
E0000619,A00184,Connected Integration,2024-08-03
E0000620,A00185,Signed Up,2023-10-26
E0000621,A00186,Signed Up,2024-11-18
E0000622,A00186,Completed Onboarding,2024-11-20
E0000623,A00186,Upgraded Plan,2024-11-25
E0000624,A00186,Exported Data,2024-12-30
E0000625,A00186,Connected Integration,2024-12-11
E0000626,A00187,Signed Up,2023-06-08
E0000627,A00187,Completed Onboarding,2023-06-10
E0000628,A00187,Enabled Automation,2023-07-30
E0000629,A00188,Signed Up,2024-04-19
E0000630,A00188,Connected Integration,2024-04-29
E0000631,A00189,Signed Up,2023-08-03
E0000632,A00189,Created First Report,2023-10-29
E0000633,A00189,Enabled Automation,2023-09-30
E0000634,A00189,Exported Data,2023-08-08
E0000635,A00189,Connected Integration,2023-08-22
E0000636,A00189,Invited Team Member,2023-08-27
E0000637,A00190,Signed Up,2023-05-09
E0000638,A00190,Completed Onboarding,2023-05-11
E0000639,A00191,Signed Up,2023-06-27
E0000640,A00191,Completed Onboarding,2023-06-29
E0000641,A00191,Connected Integration,2023-09-05
E0000642,A00192,Signed Up,2024-06-18
E0000643,A00192,Exported Data,2024-08-30
E0000644,A00193,Signed Up,2023-01-15
E0000645,A00193,Completed Onboarding,2023-01-17
E0000646,A00193,Enabled Automation,2023-01-26
E0000647,A00193,Upgraded Plan,2023-04-05
E0000648,A00194,Signed Up,2023-10-06
E0000649,A00194,Connected Integration,2023-10-20
E0000650,A00194,Enabled Automation,2023-10-07
E0000651,A00195,Signed Up,2024-06-09
E0000652,A00195,Completed Onboarding,2024-06-09
E0000653,A00196,Signed Up,2023-07-19
E0000654,A00196,Completed Onboarding,2023-07-21
E0000655,A00196,Upgraded Plan,2023-09-02
E0000656,A00196,Created First Report,2023-09-03
E0000657,A00197,Signed Up,2024-09-12
E0000658,A00197,Connected Integration,2024-09-21
E0000659,A00198,Signed Up,2024-06-16
E0000660,A00198,Invited Team Member,2024-06-30
E0000661,A00198,Created First Report,2024-07-17
E0000662,A00199,Signed Up,2024-04-10
E0000663,A00199,Completed Onboarding,2024-04-11
E0000664,A00199,Exported Data,2024-05-19
E0000665,A00199,Connected Integration,2024-04-27
E0000666,A00199,Enabled Automation,2024-07-02
E0000667,A00199,Created First Report,2024-04-21
E0000668,A00199,Invited Team Member,2024-04-14
E0000669,A00200,Signed Up,2023-09-07
E0000670,A00200,Completed Onboarding,2023-09-07
E0000671,A00200,Exported Data,2023-10-13
E0000672,A00201,Signed Up,2024-08-02
E0000673,A00201,Exported Data,2024-09-06
E0000674,A00201,Upgraded Plan,2024-10-12
E0000675,A00202,Signed Up,2024-11-16
E0000676,A00202,Exported Data,2024-11-16
E0000677,A00202,Upgraded Plan,2024-11-25
E0000678,A00202,Invited Team Member,2024-12-31
E0000679,A00202,Created First Report,2024-12-21
E0000680,A00203,Signed Up,2024-03-23
E0000681,A00203,Completed Onboarding,2024-03-27
E0000682,A00203,Upgraded Plan,2024-06-06
E0000683,A00203,Connected Integration,2024-06-15
E0000684,A00203,Exported Data,2024-04-10
E0000685,A00203,Enabled Automation,2024-04-12
E0000686,A00204,Signed Up,2023-12-06
E0000687,A00204,Completed Onboarding,2023-12-08
E0000688,A00204,Connected Integration,2024-02-23
E0000689,A00204,Invited Team Member,2023-12-23
E0000690,A00205,Signed Up,2024-06-08
E0000691,A00205,Completed Onboarding,2024-06-08
E0000692,A00205,Enabled Automation,2024-07-25
E0000693,A00206,Signed Up,2023-12-05
E0000694,A00207,Signed Up,2024-04-04
E0000695,A00207,Connected Integration,2024-05-11
E0000696,A00208,Signed Up,2024-05-08
E0000697,A00208,Completed Onboarding,2024-05-11
E0000698,A00208,Upgraded Plan,2024-07-26
E0000699,A00208,Connected Integration,2024-06-14
E0000700,A00208,Exported Data,2024-06-17
E0000701,A00208,Invited Team Member,2024-06-22
E0000702,A00209,Signed Up,2024-11-25
E0000703,A00210,Signed Up,2024-03-13
E0000704,A00210,Enabled Automation,2024-06-02
E0000705,A00211,Signed Up,2024-03-28
E0000706,A00211,Completed Onboarding,2024-03-28
E0000707,A00211,Upgraded Plan,2024-04-03
E0000708,A00211,Enabled Automation,2024-05-01
E0000709,A00211,Exported Data,2024-06-05
E0000710,A00212,Signed Up,2023-08-18
E0000711,A00212,Exported Data,2023-11-13
E0000712,A00213,Signed Up,2024-08-21
E0000713,A00213,Created First Report,2024-09-03
E0000714,A00213,Enabled Automation,2024-09-11
E0000715,A00213,Invited Team Member,2024-08-25
E0000716,A00214,Signed Up,2024-07-03
E0000717,A00214,Completed Onboarding,2024-07-07
E0000718,A00214,Upgraded Plan,2024-09-27
E0000719,A00215,Signed Up,2023-09-10
E0000720,A00215,Created First Report,2023-12-01
E0000721,A00215,Enabled Automation,2023-09-17
E0000722,A00216,Signed Up,2024-02-05
E0000723,A00216,Connected Integration,2024-03-26
E0000724,A00216,Enabled Automation,2024-05-01
E0000725,A00216,Exported Data,2024-04-23
E0000726,A00217,Signed Up,2023-10-24
E0000727,A00217,Created First Report,2023-10-30
E0000728,A00218,Signed Up,2023-06-10
E0000729,A00218,Completed Onboarding,2023-06-12
E0000730,A00218,Invited Team Member,2023-06-21
E0000731,A00219,Signed Up,2024-08-27
E0000732,A00219,Completed Onboarding,2024-08-28
E0000733,A00219,Exported Data,2024-09-21
E0000734,A00219,Enabled Automation,2024-10-28
E0000735,A00219,Created First Report,2024-09-26
E0000736,A00220,Signed Up,2023-12-05
E0000737,A00220,Completed Onboarding,2023-12-05
E0000738,A00220,Connected Integration,2023-12-15
E0000739,A00221,Signed Up,2024-12-30
E0000740,A00221,Enabled Automation,2024-12-31
E0000741,A00221,Invited Team Member,2024-12-30
E0000742,A00222,Signed Up,2023-09-18
E0000743,A00222,Completed Onboarding,2023-09-19
E0000744,A00222,Invited Team Member,2023-12-04
E0000745,A00222,Enabled Automation,2023-09-25
E0000746,A00222,Upgraded Plan,2023-11-27
E0000747,A00223,Signed Up,2024-08-03
E0000748,A00223,Completed Onboarding,2024-08-03
E0000749,A00223,Invited Team Member,2024-09-26
E0000750,A00224,Signed Up,2024-10-14
E0000751,A00225,Signed Up,2023-05-12
E0000752,A00226,Signed Up,2023-05-16
E0000753,A00226,Completed Onboarding,2023-05-16
E0000754,A00226,Created First Report,2023-08-12
E0000755,A00226,Exported Data,2023-06-07
E0000756,A00227,Signed Up,2024-03-21
E0000757,A00227,Completed Onboarding,2024-03-22
E0000758,A00227,Created First Report,2024-05-22
E0000759,A00227,Invited Team Member,2024-05-05
E0000760,A00228,Signed Up,2023-03-10
E0000761,A00229,Signed Up,2023-05-25
E0000762,A00229,Completed Onboarding,2023-05-28
E0000763,A00230,Signed Up,2024-02-15
E0000764,A00230,Completed Onboarding,2024-02-17
E0000765,A00230,Created First Report,2024-05-02
E0000766,A00231,Signed Up,2023-06-01
E0000767,A00232,Signed Up,2023-10-21
E0000768,A00232,Created First Report,2023-11-01
E0000769,A00233,Signed Up,2024-03-23
E0000770,A00233,Completed Onboarding,2024-03-28
E0000771,A00233,Connected Integration,2024-04-13
E0000772,A00233,Enabled Automation,2024-04-18
E0000773,A00234,Signed Up,2024-04-18
E0000774,A00234,Completed Onboarding,2024-04-19
E0000775,A00234,Invited Team Member,2024-05-05
E0000776,A00234,Created First Report,2024-07-08
E0000777,A00235,Signed Up,2024-01-05
E0000778,A00235,Completed Onboarding,2024-01-06
E0000779,A00236,Signed Up,2023-09-23
E0000780,A00236,Completed Onboarding,2023-09-23
E0000781,A00236,Created First Report,2023-12-18
E0000782,A00236,Exported Data,2023-10-21
E0000783,A00236,Invited Team Member,2023-10-02
E0000784,A00236,Upgraded Plan,2023-11-02
E0000785,A00237,Signed Up,2024-12-28
E0000786,A00237,Completed Onboarding,2025-01-01
E0000787,A00237,Invited Team Member,2024-12-28
E0000788,A00237,Created First Report,2024-12-30
E0000789,A00238,Signed Up,2024-05-11
E0000790,A00238,Created First Report,2024-06-13
E0000791,A00238,Upgraded Plan,2024-06-25
E0000792,A00238,Connected Integration,2024-06-08
E0000793,A00239,Signed Up,2024-06-22
E0000794,A00239,Completed Onboarding,2024-06-23
E0000795,A00240,Signed Up,2023-06-30
E0000796,A00240,Completed Onboarding,2023-06-30
E0000797,A00240,Exported Data,2023-07-20
E0000798,A00241,Signed Up,2024-04-04
E0000799,A00242,Signed Up,2023-02-18
E0000800,A00242,Invited Team Member,2023-02-22
E0000801,A00242,Enabled Automation,2023-03-27
E0000802,A00243,Signed Up,2023-11-04
E0000803,A00243,Completed Onboarding,2023-11-08
E0000804,A00243,Connected Integration,2023-12-07
E0000805,A00243,Created First Report,2024-01-03
E0000806,A00244,Signed Up,2023-03-14
E0000807,A00244,Exported Data,2023-04-04
E0000808,A00244,Upgraded Plan,2023-04-23
E0000809,A00245,Signed Up,2023-07-19
E0000810,A00245,Completed Onboarding,2023-07-19
E0000811,A00246,Signed Up,2023-08-03
E0000812,A00246,Completed Onboarding,2023-08-06
E0000813,A00246,Invited Team Member,2023-09-19
E0000814,A00247,Signed Up,2023-01-04
E0000815,A00247,Completed Onboarding,2023-01-07
E0000816,A00248,Signed Up,2024-12-28
E0000817,A00248,Enabled Automation,2024-12-29
E0000818,A00248,Upgraded Plan,2024-12-28
E0000819,A00249,Signed Up,2023-09-11
E0000820,A00249,Enabled Automation,2023-12-03
E0000821,A00250,Signed Up,2023-08-28
E0000822,A00250,Exported Data,2023-11-14
E0000823,A00250,Upgraded Plan,2023-10-08
E0000824,A00251,Signed Up,2023-01-02
E0000825,A00252,Signed Up,2024-09-12
E0000826,A00252,Completed Onboarding,2024-09-16
E0000827,A00252,Connected Integration,2024-10-03
E0000828,A00252,Exported Data,2024-09-24
E0000829,A00252,Enabled Automation,2024-10-30
E0000830,A00253,Signed Up,2024-08-17
E0000831,A00253,Completed Onboarding,2024-08-19
E0000832,A00253,Created First Report,2024-08-21
E0000833,A00253,Upgraded Plan,2024-08-17
E0000834,A00254,Signed Up,2024-04-03
E0000835,A00254,Invited Team Member,2024-04-20
E0000836,A00255,Signed Up,2023-09-25
E0000837,A00255,Completed Onboarding,2023-09-27
E0000838,A00256,Signed Up,2024-12-16
E0000839,A00256,Completed Onboarding,2024-12-20
E0000840,A00256,Connected Integration,2024-12-29
E0000841,A00257,Signed Up,2024-08-15
E0000842,A00257,Enabled Automation,2024-08-23
E0000843,A00258,Signed Up,2023-09-28
E0000844,A00259,Signed Up,2023-11-09
E0000845,A00259,Completed Onboarding,2023-11-11
E0000846,A00259,Upgraded Plan,2023-12-31
E0000847,A00259,Exported Data,2024-01-31
E0000848,A00259,Enabled Automation,2023-12-22
E0000849,A00260,Signed Up,2024-11-20
E0000850,A00260,Enabled Automation,2024-12-06
E0000851,A00260,Invited Team Member,2024-12-05
E0000852,A00261,Signed Up,2023-05-06
E0000853,A00261,Created First Report,2023-06-02
E0000854,A00262,Signed Up,2024-05-20
E0000855,A00262,Completed Onboarding,2024-05-21
E0000856,A00262,Connected Integration,2024-07-16
E0000857,A00262,Exported Data,2024-07-12
E0000858,A00262,Created First Report,2024-06-09
E0000859,A00263,Signed Up,2023-09-05
E0000860,A00263,Completed Onboarding,2023-09-07
E0000861,A00263,Connected Integration,2023-09-29
E0000862,A00264,Signed Up,2024-02-07
E0000863,A00265,Signed Up,2023-07-28
E0000864,A00265,Completed Onboarding,2023-07-29
E0000865,A00265,Invited Team Member,2023-10-12
E0000866,A00265,Upgraded Plan,2023-08-30
E0000867,A00265,Exported Data,2023-08-03
E0000868,A00266,Signed Up,2023-01-27
E0000869,A00266,Completed Onboarding,2023-01-29
E0000870,A00266,Enabled Automation,2023-02-24
E0000871,A00266,Connected Integration,2023-02-02
E0000872,A00266,Created First Report,2023-03-05
E0000873,A00267,Signed Up,2024-10-02
E0000874,A00267,Completed Onboarding,2024-10-03
E0000875,A00267,Created First Report,2024-10-30
E0000876,A00268,Signed Up,2024-06-28
E0000877,A00268,Completed Onboarding,2024-06-28
E0000878,A00269,Signed Up,2023-12-10
E0000879,A00269,Upgraded Plan,2023-12-31
E0000880,A00269,Enabled Automation,2024-02-03
E0000881,A00270,Signed Up,2023-04-18
E0000882,A00270,Created First Report,2023-07-17
E0000883,A00270,Upgraded Plan,2023-07-03
E0000884,A00270,Exported Data,2023-07-17
E0000885,A00270,Invited Team Member,2023-05-07
E0000886,A00270,Connected Integration,2023-07-10
E0000887,A00270,Enabled Automation,2023-06-17
E0000888,A00271,Signed Up,2024-05-07
E0000889,A00271,Completed Onboarding,2024-05-07
E0000890,A00272,Signed Up,2024-03-23
E0000891,A00272,Created First Report,2024-06-07
E0000892,A00272,Upgraded Plan,2024-05-07
E0000893,A00273,Signed Up,2023-05-04
E0000894,A00274,Signed Up,2023-10-29
E0000895,A00274,Completed Onboarding,2023-11-03
E0000896,A00274,Upgraded Plan,2023-12-04
E0000897,A00274,Enabled Automation,2023-12-05
E0000898,A00275,Signed Up,2024-08-16
E0000899,A00275,Completed Onboarding,2024-08-18
E0000900,A00275,Invited Team Member,2024-08-30
E0000901,A00276,Signed Up,2023-11-13
E0000902,A00276,Completed Onboarding,2023-11-17
E0000903,A00276,Created First Report,2023-12-16
E0000904,A00276,Upgraded Plan,2023-11-20
E0000905,A00276,Connected Integration,2024-01-08
E0000906,A00277,Signed Up,2023-08-07
E0000907,A00277,Created First Report,2023-10-18
E0000908,A00277,Enabled Automation,2023-10-21
E0000909,A00278,Signed Up,2023-01-01
E0000910,A00278,Completed Onboarding,2023-01-03
E0000911,A00278,Connected Integration,2023-03-09
E0000912,A00278,Exported Data,2023-03-15
E0000913,A00278,Enabled Automation,2023-01-27
E0000914,A00279,Signed Up,2024-12-09
E0000915,A00280,Signed Up,2023-05-04
E0000916,A00280,Completed Onboarding,2023-05-08
E0000917,A00280,Enabled Automation,2023-07-24
E0000918,A00280,Exported Data,2023-07-25
E0000919,A00280,Invited Team Member,2023-06-08
E0000920,A00280,Upgraded Plan,2023-06-01
E0000921,A00281,Signed Up,2024-12-07
E0000922,A00281,Completed Onboarding,2024-12-09
E0000923,A00281,Invited Team Member,2024-12-10
E0000924,A00281,Enabled Automation,2024-12-25
E0000925,A00282,Signed Up,2024-07-13
E0000926,A00282,Completed Onboarding,2024-07-16
E0000927,A00282,Connected Integration,2024-10-07
E0000928,A00282,Invited Team Member,2024-08-21
E0000929,A00282,Enabled Automation,2024-09-22
E0000930,A00282,Created First Report,2024-09-04
E0000931,A00282,Upgraded Plan,2024-08-23
E0000932,A00283,Signed Up,2024-04-15
E0000933,A00283,Created First Report,2024-05-07
E0000934,A00283,Exported Data,2024-04-19
E0000935,A00284,Signed Up,2023-01-28
E0000936,A00284,Completed Onboarding,2023-01-28
E0000937,A00284,Connected Integration,2023-04-06
E0000938,A00285,Signed Up,2024-02-03
E0000939,A00285,Created First Report,2024-02-03
E0000940,A00285,Upgraded Plan,2024-03-11
E0000941,A00286,Signed Up,2024-09-13
E0000942,A00287,Signed Up,2024-09-28
E0000943,A00288,Signed Up,2023-06-06
E0000944,A00288,Completed Onboarding,2023-06-08
E0000945,A00288,Upgraded Plan,2023-07-15
E0000946,A00288,Invited Team Member,2023-08-18
E0000947,A00289,Signed Up,2024-01-20
E0000948,A00290,Signed Up,2023-07-22
E0000949,A00290,Upgraded Plan,2023-09-04
E0000950,A00290,Enabled Automation,2023-09-29
E0000951,A00291,Signed Up,2024-11-24
E0000952,A00292,Signed Up,2023-07-13
E0000953,A00293,Signed Up,2024-02-27
E0000954,A00293,Completed Onboarding,2024-02-28
E0000955,A00293,Enabled Automation,2024-03-01
E0000956,A00293,Exported Data,2024-05-13
E0000957,A00294,Signed Up,2024-11-23
E0000958,A00294,Enabled Automation,2024-12-27
E0000959,A00295,Signed Up,2024-05-05
E0000960,A00296,Signed Up,2024-06-21
E0000961,A00296,Created First Report,2024-08-15
E0000962,A00296,Exported Data,2024-06-25
E0000963,A00297,Signed Up,2023-02-11
E0000964,A00297,Completed Onboarding,2023-02-11
E0000965,A00298,Signed Up,2023-01-09
E0000966,A00298,Connected Integration,2023-02-03
E0000967,A00299,Signed Up,2024-04-12
E0000968,A00299,Upgraded Plan,2024-06-18
E0000969,A00300,Signed Up,2024-12-28
E0000970,A00300,Invited Team Member,2024-12-30
E0000971,A00300,Upgraded Plan,2024-12-28
E0000972,A00301,Signed Up,2023-05-18
E0000973,A00301,Invited Team Member,2023-06-17
E0000974,A00302,Signed Up,2023-09-19
E0000975,A00302,Upgraded Plan,2023-10-16
E0000976,A00302,Invited Team Member,2023-10-30
E0000977,A00303,Signed Up,2024-10-21
E0000978,A00303,Completed Onboarding,2024-10-24
E0000979,A00303,Exported Data,2024-11-11
E0000980,A00304,Signed Up,2023-03-26
E0000981,A00304,Completed Onboarding,2023-03-26
E0000982,A00304,Created First Report,2023-03-26
E0000983,A00305,Signed Up,2023-07-30
E0000984,A00306,Signed Up,2023-03-31
E0000985,A00306,Completed Onboarding,2023-04-04
E0000986,A00306,Exported Data,2023-05-28
E0000987,A00306,Enabled Automation,2023-06-26
E0000988,A00306,Upgraded Plan,2023-06-23
E0000989,A00307,Signed Up,2023-09-13
E0000990,A00307,Completed Onboarding,2023-09-17
E0000991,A00307,Enabled Automation,2023-11-30
E0000992,A00307,Exported Data,2023-11-10
E0000993,A00307,Created First Report,2023-11-13
E0000994,A00307,Upgraded Plan,2023-09-26
E0000995,A00307,Connected Integration,2023-09-26
E0000996,A00307,Invited Team Member,2023-10-06
E0000997,A00308,Signed Up,2023-05-25
E0000998,A00308,Enabled Automation,2023-08-18
E0000999,A00308,Exported Data,2023-08-10
E0001000,A00309,Signed Up,2023-03-04
E0001001,A00310,Signed Up,2023-09-03
E0001002,A00311,Signed Up,2024-11-09
E0001003,A00312,Signed Up,2024-04-26
E0001004,A00312,Completed Onboarding,2024-04-28
E0001005,A00312,Connected Integration,2024-05-31
E0001006,A00312,Invited Team Member,2024-05-08
E0001007,A00312,Enabled Automation,2024-06-01
E0001008,A00312,Exported Data,2024-06-29
E0001009,A00312,Upgraded Plan,2024-06-14
E0001010,A00312,Created First Report,2024-06-20
E0001011,A00313,Signed Up,2023-08-07
E0001012,A00313,Completed Onboarding,2023-08-11
E0001013,A00313,Connected Integration,2023-10-05
E0001014,A00313,Exported Data,2023-10-24
E0001015,A00314,Signed Up,2024-08-11
E0001016,A00314,Completed Onboarding,2024-08-15
E0001017,A00314,Created First Report,2024-09-18
E0001018,A00314,Connected Integration,2024-10-23
